SOPClassUID,Modality,Rows,Columns,PhotometricInterpretation,TransferSyntaxUID,BitsAllocated,BitsStored,HighBit,PixelRepresentation,SamplesPerPixel,NumberOfFrames_raw,NumberOfFrames_effective,RescaleSlope,RescaleIntercept,rescale_slope_present,rescale_intercept_present,modality_lut_present,modality_lut_count,voi_lut_present,voi_lut_count,WindowCenter_all,WindowWidth_all,window_center_count,window_width_count,window_is_multivalued,VOILUTFunction,PresentationLUTShape,presentation_lut_sequence_present,presentation_lut_sequence_count,PixelPaddingValue,PixelPaddingRangeLimit,pixel_padding_value_present,pixel_padding_range_present,image_id,coco_image_id,canonical_image_id,dicom_relative_path
ABSENT,ABSENT,1928,1704,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,481d58f636bb1d5b6d568e190b172a57,1396,1395,train/481d58f636bb1d5b6d568e190b172a57.dicom
ABSENT,ABSENT,2240,2048,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,4849b3d33dee7a3644c2e5d8b69ebf47,1397,1396,train/4849b3d33dee7a3644c2e5d8b69ebf47.dicom
ABSENT,ABSENT,3274,2443,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,484ac8b02e7fdf5807e95774da5f625f,1398,1397,train/484ac8b02e7fdf5807e95774da5f625f.dicom
ABSENT,ABSENT,2678,2418,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2823,2446,1,1,False,ABSENT,ABSENT,False,0,,,False,False,485c87f489b33281e4a49e4ac0ceded3,1399,1398,train/485c87f489b33281e4a49e4ac0ceded3.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8659,11560,1,1,False,ABSENT,ABSENT,False,0,,,False,False,485d22df0c99d17579ec2b44799ffb50,1400,1399,train/485d22df0c99d17579ec2b44799ffb50.dicom
ABSENT,ABSENT,2831,2537,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1968,3937,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4869a847a5271f2eeffe65ff1db8a9b1,1401,1400,train/4869a847a5271f2eeffe65ff1db8a9b1.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,48774729b8921e024731f773e541d248,1402,1401,train/48774729b8921e024731f773e541d248.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4899401111bd09c261554c3b55009e08,1403,1402,train/4899401111bd09c261554c3b55009e08.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,48a92383d627a10126b46b6bfae2bdb5,1404,1403,train/48a92383d627a10126b46b6bfae2bdb5.dicom
ABSENT,ABSENT,2738,2638,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,48bb4ad46a1a86fd959ddb23e5bf3618,1405,1404,train/48bb4ad46a1a86fd959ddb23e5bf3618.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,48c44319fb3ad32555821ee0c74e6719,1406,1405,train/48c44319fb3ad32555821ee0c74e6719.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9213,9464,1,1,False,ABSENT,ABSENT,False,0,,,False,False,48e1b4c86146132c1e3b514ab99050d9,1407,1406,train/48e1b4c86146132c1e3b514ab99050d9.dicom
ABSENT,ABSENT,3072,2864,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8927,11392,1,1,False,ABSENT,ABSENT,False,0,,,False,False,48e258ce61a71b27f93233e021024be8,1408,1407,train/48e258ce61a71b27f93233e021024be8.dicom
ABSENT,ABSENT,3044,2556,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8190,7273,1,1,False,ABSENT,ABSENT,False,0,,,False,False,48e62136c5671259ad62877dfb5339d6,1409,1408,train/48e62136c5671259ad62877dfb5339d6.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,48f3a35fcd6c76d5d0ee2d475b3f1f51,1410,1409,train/48f3a35fcd6c76d5d0ee2d475b3f1f51.dicom
ABSENT,ABSENT,2492,2258,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2485,2999,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49067626b247a6e8b9bd7e5b1d776c38,1411,1410,train/49067626b247a6e8b9bd7e5b1d776c38.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49124d28f1789656d1da791c8f60b17a,1412,1411,train/49124d28f1789656d1da791c8f60b17a.dicom
ABSENT,ABSENT,2836,2336,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,491c13b1c12bb702181d4795d3dd5083,1413,1412,train/491c13b1c12bb702181d4795d3dd5083.dicom
ABSENT,ABSENT,2733,2558,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,492c436c00725c4c909ec6fbc9223b92,1414,1413,train/492c436c00725c4c909ec6fbc9223b92.dicom
ABSENT,ABSENT,2549,2594,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,32223,64448,1,1,False,ABSENT,ABSENT,False,0,,,False,False,494ff71dc671dfe9fa10126064b9ce15,1415,1414,train/494ff71dc671dfe9fa10126064b9ce15.dicom
ABSENT,ABSENT,3224,2365,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,495111db9d791a4667f35da65361aec5,1416,1415,train/495111db9d791a4667f35da65361aec5.dicom
ABSENT,ABSENT,3200,3042,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,495fcdab0b3ae4e0856700741d4ff17b,1417,1416,train/495fcdab0b3ae4e0856700741d4ff17b.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4972b3b12340e6f5b302c45ac60a1f75,1418,1417,train/4972b3b12340e6f5b302c45ac60a1f75.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8631,11368,1,1,False,ABSENT,ABSENT,False,0,,,False,False,497a208d6060186f0bf3d7ebcf57fc02,1419,1418,train/497a208d6060186f0bf3d7ebcf57fc02.dicom
ABSENT,ABSENT,2972,2660,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,7400,4522,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4987937425ec6478ba2f1c7549cb5369,1420,1419,train/4987937425ec6478ba2f1c7549cb5369.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,7181,8800,1,1,False,ABSENT,ABSENT,False,0,,,False,False,498ac0c4815a890629cf509446a47238,1421,1420,train/498ac0c4815a890629cf509446a47238.dicom
ABSENT,ABSENT,2772,2844,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8245,6272,1,1,False,ABSENT,ABSENT,False,0,,,False,False,499bf22f9d6aba3f7da0609d935c9e1d,1422,1421,train/499bf22f9d6aba3f7da0609d935c9e1d.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49c28afe8b399952b27ba05c8dd9cc04,1423,1422,train/49c28afe8b399952b27ba05c8dd9cc04.dicom
ABSENT,ABSENT,2653,2640,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2260,3931,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49c6238789bcdf8f37303fb8f70b7a9d,1424,1423,train/49c6238789bcdf8f37303fb8f70b7a9d.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49c82483ac000168b60056b1153c1afd,1425,1424,train/49c82483ac000168b60056b1153c1afd.dicom
ABSENT,ABSENT,2988,3292,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49d5b90070caab91081e5e3b26b1a0f5,1426,1425,train/49d5b90070caab91081e5e3b26b1a0f5.dicom
ABSENT,ABSENT,3034,2299,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2218,4123,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49ded6fae1ab18e9200f9d9cbf26e884,1427,1426,train/49ded6fae1ab18e9200f9d9cbf26e884.dicom
ABSENT,ABSENT,2373,2647,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1828,4092,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49eebefcfec20d1e94df3fe97f3464fa,1428,1427,train/49eebefcfec20d1e94df3fe97f3464fa.dicom
ABSENT,ABSENT,2857,2456,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,33917,65535,1,1,False,ABSENT,ABSENT,False,0,,,False,False,49ffdc3f7a8d0fc1f91335975ac6b44f,1429,1428,train/49ffdc3f7a8d0fc1f91335975ac6b44f.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4a24da485b9550c8df8b19caff945cdc,1430,1429,train/4a24da485b9550c8df8b19caff945cdc.dicom
ABSENT,ABSENT,3051,2704,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4a2dec8f7163be64ef67f0d09056c921,1431,1430,train/4a2dec8f7163be64ef67f0d09056c921.dicom
ABSENT,ABSENT,2975,2953,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2175,3893,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4a300e435a3290c70193efd5d89c033e,1432,1431,train/4a300e435a3290c70193efd5d89c033e.dicom
ABSENT,ABSENT,2810,2995,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4a46cdf01cee2a200f00daedf11576a9,1433,1432,train/4a46cdf01cee2a200f00daedf11576a9.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,7095,7552,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4a5732c7b9983cc84c987f27de556a9a,1434,1433,train/4a5732c7b9983cc84c987f27de556a9a.dicom
ABSENT,ABSENT,2802,2916,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1303,5919,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4a67efd541f3149e52fc543a33abd332,1435,1434,train/4a67efd541f3149e52fc543a33abd332.dicom
ABSENT,ABSENT,2639,2234,MONOCHROME2,1.2.840.10008.1.2.4.90,16,16,15,0,1,1,1,,,False,False,False,0,False,0,32482,64966,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4ac56d1d9d015150191e49197b8ed15e,1436,1435,train/4ac56d1d9d015150191e49197b8ed15e.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9006,11658,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4ac9c86c8538aadbcd05f36516562692,1437,1436,train/4ac9c86c8538aadbcd05f36516562692.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,9104,11104,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4adeb5e5837fa7187535346c27d1afa6,1438,1437,train/4adeb5e5837fa7187535346c27d1afa6.dicom
ABSENT,ABSENT,2488,1936,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,4b001bab36d94f73c1ead3ab74690dbc,1439,1438,train/4b001bab36d94f73c1ead3ab74690dbc.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,7780,8190,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4b33db392748079f75a5250a15840b74,1440,1439,train/4b33db392748079f75a5250a15840b74.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4b4502be77b11e64bf31e62dc098da41,1441,1440,train/4b4502be77b11e64bf31e62dc098da41.dicom
ABSENT,ABSENT,2040,1968,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,4b56bc6d22b192f075f13231419dfcc8,1442,1441,train/4b56bc6d22b192f075f13231419dfcc8.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4b6420b930df7a0b2b4d64fb1be5a796,1443,1442,train/4b6420b930df7a0b2b4d64fb1be5a796.dicom
ABSENT,ABSENT,2772,2634,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4b6ca2a1a046bd045ea254e6550c8b5c,1444,1443,train/4b6ca2a1a046bd045ea254e6550c8b5c.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4b8c24a1eaeabd898c28a92d25cc3632,1445,1444,train/4b8c24a1eaeabd898c28a92d25cc3632.dicom
ABSENT,ABSENT,3072,2540,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8829,8558,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4b91d54f3170a9c8a757e6acd6c25588,1446,1445,train/4b91d54f3170a9c8a757e6acd6c25588.dicom
ABSENT,ABSENT,2968,2608,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8191,7286,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4b9ee23b2f17c3621158a9bef81cf86b,1447,1446,train/4b9ee23b2f17c3621158a9bef81cf86b.dicom
ABSENT,ABSENT,2464,2136,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,4ba255d801f2e52fd54a67d79bd3da8a,1448,1447,train/4ba255d801f2e52fd54a67d79bd3da8a.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4ba445edf32750faf59f06cb09f1ed93,1449,1448,train/4ba445edf32750faf59f06cb09f1ed93.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,1,1,,,False,False,False,0,False,0,8921,11292,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4bb91fbeec0e58edace928f8b991cdbb,1450,1449,train/4bb91fbeec0e58edace928f8b991cdbb.dicom
ABSENT,ABSENT,2848,2704,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4bbfa8505b7fbc0685c14d1003763f9e,1451,1450,train/4bbfa8505b7fbc0685c14d1003763f9e.dicom
ABSENT,ABSENT,2528,2088,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,4bbfc3389565fc0e2617678317127940,1452,1451,train/4bbfc3389565fc0e2617678317127940.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4bbfe3f248e318444c6628c28c2dbfae,1453,1452,train/4bbfe3f248e318444c6628c28c2dbfae.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4bd2c3d9e7b1e62d3b55d858b5dca1a0,1454,1453,train/4bd2c3d9e7b1e62d3b55d858b5dca1a0.dicom
ABSENT,ABSENT,2670,2787,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2158,3934,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4bd71829299b65b9ba7a01ce24387427,1455,1454,train/4bd71829299b65b9ba7a01ce24387427.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4bdaa2947c7003aff2cd158ae9e186dc,1456,1455,train/4bdaa2947c7003aff2cd158ae9e186dc.dicom
ABSENT,ABSENT,2992,2716,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,8291,6952,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4bdb9e0eb858b60bb9cf97656c5d6130,1457,1456,train/4bdb9e0eb858b60bb9cf97656c5d6130.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4befb68953c8c713258a3e676d3df30d,1458,1457,train/4befb68953c8c713258a3e676d3df30d.dicom
ABSENT,ABSENT,2430,1994,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4bfa2fa5fbcaf56ac690ad40fd74b260,1459,1458,train/4bfa2fa5fbcaf56ac690ad40fd74b260.dicom
ABSENT,ABSENT,2884,2392,MONOCHROME2,1.2.840.10008.1.2,16,14,13,0,1,,1,1.000,0.000,True,True,False,0,False,0,7525,6056,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c029c4f3deed9414b157053867709b0,1460,1459,train/4c029c4f3deed9414b157053867709b0.dicom
ABSENT,ABSENT,3408,2582,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c02da7cd2dc7415b226103114e5aaf0,1461,1460,train/4c02da7cd2dc7415b226103114e5aaf0.dicom
ABSENT,ABSENT,2400,2024,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,4c08ca0e2bce2f1fc972f5b0b10312c7,1462,1461,train/4c08ca0e2bce2f1fc972f5b0b10312c7.dicom
ABSENT,ABSENT,2923,2642,MONOCHROME2,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,1468,5093,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c127b111ebdba8c59de22a06ca00a7f,1463,1462,train/4c127b111ebdba8c59de22a06ca00a7f.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c136dc24756a39edd30f610a01029df,1464,1463,train/4c136dc24756a39edd30f610a01029df.dicom
ABSENT,ABSENT,2559,2504,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1,0,True,True,False,0,False,0,8191,16383,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c27e9e5e1f0eccd8fbda6137e6d29d3,1465,1464,train/4c27e9e5e1f0eccd8fbda6137e6d29d3.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c343392ba20dd751dab3f9178bf01af,1466,1465,train/4c343392ba20dd751dab3f9178bf01af.dicom
ABSENT,ABSENT,3072,3072,MONOCHROME2,1.2.840.10008.1.2,16,16,15,0,1,1,1,,,False,False,False,0,False,0,34239,44256,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c4a83fb016a133dcc7a868e7eb229e7,1467,1466,train/4c4a83fb016a133dcc7a868e7eb229e7.dicom
ABSENT,ABSENT,2476,2504,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1,0,True,True,False,0,False,0,8191,16383,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c4cf43e7c8529c430c1d1295fee1784,1468,1467,train/4c4cf43e7c8529c430c1d1295fee1784.dicom
ABSENT,ABSENT,2725,2885,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2383,3755,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c5bf28c7cdb9d7c5ac93c78bbd7bdef,1469,1468,train/4c5bf28c7cdb9d7c5ac93c78bbd7bdef.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c68b98043a1d2f7215d0db1a761bab3,1470,1469,train/4c68b98043a1d2f7215d0db1a761bab3.dicom
ABSENT,ABSENT,2688,2208,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,,,False,False,False,0,False,0,,,0,0,False,ABSENT,ABSENT,False,0,,,False,False,4c6b4bdeeca13b091e52dd6d674b90f8,1471,1470,train/4c6b4bdeeca13b091e52dd6d674b90f8.dicom
ABSENT,ABSENT,3000,3000,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c7d33b4c5bf485af4df30bb8500a002,1472,1471,train/4c7d33b4c5bf485af4df30bb8500a002.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4c8b34b2b49560459f55016cc28a9b4e,1473,1472,train/4c8b34b2b49560459f55016cc28a9b4e.dicom
ABSENT,ABSENT,2272,2286,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1.0,0.0,True,True,False,0,False,0,2047.0,4095.0,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4ccc63ecf9efef91deef0f5849e3ad34,1474,1473,train/4ccc63ecf9efef91deef0f5849e3ad34.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4cccd244506af875fc9d2a32ad2b4b96,1475,1474,train/4cccd244506af875fc9d2a32ad2b4b96.dicom
ABSENT,ABSENT,2500,2048,MONOCHROME2,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4cd6ce29c3b6bab1f3f23509644cd626,1476,1475,train/4cd6ce29c3b6bab1f3f23509644cd626.dicom
ABSENT,ABSENT,2684,2400,MONOCHROME2,1.2.840.10008.1.2.4.90,16,14,13,0,1,,1,1,0,True,True,False,0,False,0,8191,16383,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4cdc062257b3f9570bef2afe986605a8,1477,1476,train/4cdc062257b3f9570bef2afe986605a8.dicom
ABSENT,ABSENT,2880,2304,MONOCHROME1,1.2.840.10008.1.2.4.90,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2047,4095,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4ce311cd58824cdd3b6ca3e0878bb9c1,1478,1477,train/4ce311cd58824cdd3b6ca3e0878bb9c1.dicom
ABSENT,ABSENT,2945,2393,MONOCHROME2,1.2.840.10008.1.2.1,16,12,11,0,1,,1,1,0,True,True,False,0,False,0,2048,4096,1,1,False,ABSENT,ABSENT,False,0,,,False,False,4cf1b1d76ab89d36c71bb2c1cbd4335b,1479,1478,train/4cf1b1d76ab89d36c71bb2c1cbd4335b.dicom
